path,label
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_p240_069.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_p312_163.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_SSB09350218.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_SSB07620400.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_p362_316.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_SSB01490391.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_p362_215.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_p317_115.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_SSB07940039.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_p314_297.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_SSB04070415.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_SSB13770231.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_p345_308.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_SSB19560311.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_p287_390.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_p288_107.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_p267_212.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_p343_080.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_p257_115.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_p312_279.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_SSB04070423.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_p340_219.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_SSB02460390.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_SSB05780362.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_SSB03850104.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_SSB09870211.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_SSB05880437.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_p260_213.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_SSB05350306.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_p281_105.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_SSB07800164.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_SSB10560384.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_SSB01450065.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_SSB06290254.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_p335_255.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_SSB04260155.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_SSB07800085.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_p311_250.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_SSB18320399.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_SSB01490061.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_SSB14020194.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_SSB18370074.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_SSB04150288.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_p254_305.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_SSB10640238.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_SSB10640070.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_p226_279.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_p307_232.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_p275_054.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_SSB02990290.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_SSB15930310.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_SSB03540207.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_SSB03230235.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_SSB09130306.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_SSB07200207.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_p286_288.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_SSB07480323.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_p279_199.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_p256_039.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_p251_158.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_p340_056.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_SSB11610128.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_SSB19560357.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_p302_036.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_p265_167.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_p241_269.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_p254_030.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_p310_016.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_SSB16240010.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_p374_097.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_SSB05780471.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_SSB18100401.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_SSB02670373.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_p281_058.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_SSB02610058.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_p253_278.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_p272_019.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_SSB16860058.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_SSB14310120.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_p267_224.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_SSB03070471.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_SSB16300196.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_SSB07370508.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_p339_273.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_SSB06140421.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_p341_369.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_p276_421.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_SSB07230387.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_SSB11000170.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_p304_393.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_p288_237.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_SSB06090390.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_SSB11360129.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_SSB00180418.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_p277_380.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_SSB17590334.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_p318_087.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_SSB10560336.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_SSB06680141.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_SSB17590181.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_p303_228.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_SSB01930446.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_p295_282.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_p329_209.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_p305_027.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_SSB04150303.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_SSB03790411.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_p266_379.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_p233_275.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_p307_051.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_SSB03090075.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_SSB04340231.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_SSB00110144.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_p297_423.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_SSB01970245.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_SSB17390081.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_SSB16070377.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_p314_340.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_SSB00050111.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_SSB10080101.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_SSB07490389.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_p298_238.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_SSB19350377.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_SSB03850189.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_SSB06860420.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_SSB10010388.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_p339_180.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_p261_166.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_p301_097.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_SSB15750351.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_p310_127.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_SSB10500259.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_SSB03750196.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_SSB18460472.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_p339_315.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_p347_293.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_p340_185.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_SSB11250073.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_SSB02410093.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_p268_121.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_SSB03160086.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_p306_324.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_SSB10560090.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_SSB13660470.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_p233_171.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_p269_039.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_p297_318.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_SSB00160258.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_p279_228.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_SSB05340153.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_SSB00570225.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_SSB12030079.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_SSB07840320.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_p329_267.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_SSB06140503.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_SSB18310094.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_SSB07460206.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_SSB14080149.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_p339_391.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_SSB11100234.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_p230_118.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_p293_250.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_SSB07480219.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_SSB12740459.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_SSB06060475.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_p312_152.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_p252_263.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_SSB06710158.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_SSB03420062.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_SSB06310480.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_SSB13400226.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_SSB10640476.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_SSB13280104.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_SSB11760275.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_SSB02000240.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_SSB03420059.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_SSB00570433.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_p284_178.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_p360_265.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_SSB05700288.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_SSB00110046.wav,2
/USERSPACE/DATASETS/CodecFake/C2/C2/F02_SSB09130059.wav,2
