path,label
/USERSPACE/DATASETS/CodecFake/train/F02_SSB05700402.wav,2
/USERSPACE/DATASETS/CodecFake/train/F02_p343_348.wav,2
/USERSPACE/DATASETS/CodecFake/train/F02_SSB03660116.wav,2
/USERSPACE/DATASETS/CodecFake/train/F02_SSB18320165.wav,2
/USERSPACE/DATASETS/CodecFake/train/F02_SSB06030226.wav,2
/USERSPACE/DATASETS/CodecFake/train/F02_p238_227.wav,2
/USERSPACE/DATASETS/CodecFake/train/F02_SSB18780010.wav,2
/USERSPACE/DATASETS/CodecFake/train/F02_SSB13850377.wav,2
/USERSPACE/DATASETS/CodecFake/train/F02_SSB10960061.wav,2
/USERSPACE/DATASETS/CodecFake/train/F02_SSB15550366.wav,2
/USERSPACE/DATASETS/CodecFake/train/F02_SSB03070160.wav,2
/USERSPACE/DATASETS/CodecFake/train/F02_p287_203.wav,2
/USERSPACE/DATASETS/CodecFake/train/F02_SSB12180231.wav,2
/USERSPACE/DATASETS/CodecFake/train/F02_SSB07780107.wav,2
/USERSPACE/DATASETS/CodecFake/train/F02_p286_425.wav,2
/USERSPACE/DATASETS/CodecFake/train/F02_p351_122.wav,2
/USERSPACE/DATASETS/CodecFake/train/F02_SSB00050269.wav,2
/USERSPACE/DATASETS/CodecFake/train/F02_SSB06660461.wav,2
/USERSPACE/DATASETS/CodecFake/train/F02_SSB06310166.wav,2
/USERSPACE/DATASETS/CodecFake/train/F02_SSB16990287.wav,2
/USERSPACE/DATASETS/CodecFake/train/F02_SSB14570084.wav,2
/USERSPACE/DATASETS/CodecFake/train/F02_SSB07160444.wav,2
/USERSPACE/DATASETS/CodecFake/train/F02_p279_116.wav,2
/USERSPACE/DATASETS/CodecFake/train/F02_SSB03420076.wav,2
/USERSPACE/DATASETS/CodecFake/train/F02_SSB04270331.wav,2
/USERSPACE/DATASETS/CodecFake/train/F02_p316_225.wav,2
/USERSPACE/DATASETS/CodecFake/train/F02_p302_186.wav,2
/USERSPACE/DATASETS/CodecFake/train/F02_p336_028.wav,2
/USERSPACE/DATASETS/CodecFake/train/F02_p244_106.wav,2
/USERSPACE/DATASETS/CodecFake/train/F02_p300_045.wav,2
/USERSPACE/DATASETS/CodecFake/train/F02_SSB13820238.wav,2
/USERSPACE/DATASETS/CodecFake/train/F02_SSB06680292.wav,2
/USERSPACE/DATASETS/CodecFake/train/F02_p345_109.wav,2
/USERSPACE/DATASETS/CodecFake/train/F02_SSB18780076.wav,2
/USERSPACE/DATASETS/CodecFake/train/F02_p267_383.wav,2
/USERSPACE/DATASETS/CodecFake/train/F02_p258_234.wav,2
/USERSPACE/DATASETS/CodecFake/train/F02_SSB16840046.wav,2
/USERSPACE/DATASETS/CodecFake/train/F02_SSB01450368.wav,2
/USERSPACE/DATASETS/CodecFake/train/F02_SSB01970193.wav,2
/USERSPACE/DATASETS/CodecFake/train/F02_p297_323.wav,2
/USERSPACE/DATASETS/CodecFake/train/F02_p243_391.wav,2
/USERSPACE/DATASETS/CodecFake/train/F02_p270_315.wav,2
/USERSPACE/DATASETS/CodecFake/train/F02_SSB10240276.wav,2
/USERSPACE/DATASETS/CodecFake/train/F02_SSB06070326.wav,2
/USERSPACE/DATASETS/CodecFake/train/F02_p287_055.wav,2
/USERSPACE/DATASETS/CodecFake/train/F02_SSB05340074.wav,2
/USERSPACE/DATASETS/CodecFake/train/F02_p241_306.wav,2
/USERSPACE/DATASETS/CodecFake/train/F02_SSB07840457.wav,2
/USERSPACE/DATASETS/CodecFake/train/F02_SSB09190017.wav,2
/USERSPACE/DATASETS/CodecFake/train/F02_p361_053.wav,2
/USERSPACE/DATASETS/CodecFake/train/F02_p304_388.wav,2
/USERSPACE/DATASETS/CodecFake/train/F02_p308_241.wav,2
/USERSPACE/DATASETS/CodecFake/train/F02_SSB16240066.wav,2
/USERSPACE/DATASETS/CodecFake/train/F02_SSB06930074.wav,2
/USERSPACE/DATASETS/CodecFake/train/F02_SSB19390276.wav,2
/USERSPACE/DATASETS/CodecFake/train/F02_SSB16240106.wav,2
/USERSPACE/DATASETS/CodecFake/train/F02_p247_408.wav,2
/USERSPACE/DATASETS/CodecFake/train/F02_SSB01450136.wav,2
/USERSPACE/DATASETS/CodecFake/train/F02_SSB13770420.wav,2
/USERSPACE/DATASETS/CodecFake/train/F02_SSB09930228.wav,2
/USERSPACE/DATASETS/CodecFake/train/F02_p237_024.wav,2
/USERSPACE/DATASETS/CodecFake/train/F02_SSB10560086.wav,2
/USERSPACE/DATASETS/CodecFake/train/F02_p229_369.wav,2
/USERSPACE/DATASETS/CodecFake/train/F02_SSB08090292.wav,2
/USERSPACE/DATASETS/CodecFake/train/F02_SSB07110131.wav,2
/USERSPACE/DATASETS/CodecFake/train/F02_p232_256.wav,2
/USERSPACE/DATASETS/CodecFake/train/F02_p225_010.wav,2
